GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.25700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.23500,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.22000,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.21300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.21100,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.21200,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.21100,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.20800,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.20300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.19700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.19200,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18800,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18500,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18200,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18000,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.17900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18100,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18400,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.18900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.19400,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.20000,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,SWE,Sweden,,,,,<1,0.20500,,,,,
DEVICES22,Total density per million population: Radiotherapy units,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2441,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,,,,8.32,8.32000,,,,,from the DIRA IAEA radiotherapy database (data available online at: http://www-naweb.iaea.org/nahu/dirac/query3.asp)
DEVICES22,Total density per million population: Radiotherapy units,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2441,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,SWE,Sweden,,,,,6.90,6.90000,,,,,"Data from DIRA IAEA radiotherapy database, accessed on February 2014"
HIV_0000000020,Estimated percentage of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4754,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,SWE,Sweden,,,,,No data,,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,5.9,5.90000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,5.5,5.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,5.2,5.20000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.8,4.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.4,4.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.0,4.00000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.8,3.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.6,3.60000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.5,3.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.4,3.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.4,3.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.4,3.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.3,3.30000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.2,3.20000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.1,3.10000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,3.0,3.00000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.8,2.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.7,2.70000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.6,2.60000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.6,2.60000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.5,2.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.5,2.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.5,2.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.4,2.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.4,2.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.4,2.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.4,2.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,2.3,2.30000,,,,,
MDG_0000000003,Adolescent birth rate (per 1000 women aged 15-19 years),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4669,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,4.4,4.45000,,,,,Vital Registration
MDG_0000000005,Contraceptive prevalence (%),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=5,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,,,,75.2,75.20000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,7.0,7.00000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,6.2,6.20000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,7.7,7.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,6.6,6.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,5.9,5.90000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1991,1991,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,7.3,7.30000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,6.2,6.20000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,5.5,5.50000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,6.8,6.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,5.7,5.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,5.1,5.10000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,6.3,6.30000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,5.2,5.20000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,4.7,4.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,5.7,5.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.8,4.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,4.3,4.30000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,5.3,5.30000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.5,4.50000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,4.1,4.10000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,5.0,5.00000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.3,4.30000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,3.9,3.90000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,4.8,4.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.2,4.20000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,3.8,3.80000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,4.6,4.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.1,4.10000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,SWE,Sweden,,FMLE,Female,,3.7,3.70000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,SWE,Sweden,,MLE,Male,,4.6,4.60000,,,,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=7,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,SWE,Sweden,,BTSX,Both sexes,,4.1,4.10000,,,,,
